customer_id,customer_name,email,phone,age,gender,city,state,customer_segment,registration_date
CUST0243,Diana Smith,  charlie@Yahoo.Com  ,09391250425,49.0,f,Hyderabad,TS,CORPORATE,18-Mar-2021
CUST0244,Mia  Patel,,N/A,-5.0,Male,Pune,MH,home office,2021-03-20
CUST0245,PETER TAYLOR,  xander@gmail.com  ,+91-95445-17369,64.0,MALE,Delhi,DL,Home Office,2021-03-21
CUST0246,PETER SMITH,CHARLIE@YAHOO.COM,+91-71248-04609,49.0,M,Mumbai,MH,CORPORATE,23/03/2021
CUST0247,  Pooja Patel  ,WENDY@YAHOO.COM,917810841299,65.0,female,New York,NY,CORPORATE,25-Mar-2021
CUST0248,Yara  Anderson,,+91-63260-99417,,F,Kolkata,WB,Consumer,27-Mar-2021
CUST0249,henry johnson,,9210605413,54.0,M,London,LDN,Home Office,2021-03-29
CUST0250,Rachel  Taylor,,N/A,200.0,M,Kolkata,WB,Corporate,31/03/2021
CUST0207,DIANA SHAH,  wendy@yahoo.com  ,99999999999999,-5.0,Male,Chennai,TN,Home Office,2021-04-01
CUST0252,  Uma White  ,  arjun@outlook.com  ,99999999999999,33.0,Other,Hyderabad,TS,Corporate,04-03-2021
CUST0253,SNEHA DAVIS,JACK@OUTLOOK.COM,916211592272,200.0,MALE,Chennai,TN,consumer,05/04/2021
CUST0254,arjun walker,peter.harris@Yahoo.Com,,53.0,M,Kolkata,WB,Corporate,04-07-2021
CUST0255,Eve  Harris,KAREN@GMAIL.COM,+91-94321-84213,24.0,FEMALE,Bangalore,KA,Corporate,09/04/2021
CUST0256,amit thomas,LEO@YAHOO.COM,917891984698,42.0,FEMALE,Surat,GJ,home office,11-Apr-2021
CUST0257,bob walker,  arjun@hotmail.com  ,+91-97726-78518,28.0,m,Hyderabad,TS,consumer,2021-04-12
CUST0258,Arjun Williams,bthompson@hotmail.com,99999999999999,28.0,M,Jaipur,RJ,consumer,14/04/2021
CUST0259,olivia anderson,,7130678197,45.0,M,Surat,GJ,consumer,16-Apr-2021
CUST0260,  Bob Jackson  ,victor62@GMAIL.COM,99999999999999,-5.0,FEMALE,Ahmedabad,GJ,Corporate,18-Apr-2021
CUST0261,rachel harris,adavis@hotmail.com,99999999999999,-5.0,male,Jaipur,RJ,Consumer,04-20-2021
CUST0262,grace shah,pdavis@hotmail.com,08688996003,43.0,FEMALE,Kolkata,WB,Corporate,04-22-2021
CUST0263,Peter Brown,  rachel@Yahoo.Com  ,N/A,,MALE,Delhi,DL,consumer,23-Apr-2021
CUST0264,Iris Thomas,KAREN@OUTLOOK.COM,N/A,200.0,m,New York,NY,CORPORATE,04-25-2021
CUST0265,TINA MOORE,GRACE@HOTMAIL.COM,,54.0,female,Mumbai,MH,home office,27-Apr-2021
CUST0266,ARJUN WALKER,  yara@GMAIL.COM  ,,,F,New York,NY,home office,29-Apr-2021
CUST0267,rahul miller,charlie.anderson@yahoo.com,08472769123,,MALE,Chennai,TN,CORPORATE,01-May-2021
CUST0268,FRANK JONES,amoore@Yahoo.Com,7964048388,56.0,MALE,Delhi,DL,Consumer,05-03-2021
CUST0269,  Nick Martin  ,,919430570947,31.0,Female,Chennai,TN,Corporate,04/05/2021
CUST0270,  Jack Lee  ,MIA@YAHOO.COM,+91-93789-65689,64.0,F,Delhi,DL,home office,06-May-2021
CUST0271,  Xander Martin  ,swilson@GMAIL.COM,8111334226,51.0,Other,Mumbai,MH,Corporate,2021-05-08
CUST0272,Karen Johnson,,917469243620,44.0,Female,Mumbai,MH,CORPORATE,2021-05-10
CUST0273,Peter Jones,tina.lee@yahoo.com,9674558056,18.0,Other,Surat,GJ,Corporate,05-12-2021
CUST0274,Priya  Harris,,09911182636,,FEMALE,Hyderabad,TS,Consumer,13-May-2021
CUST0275,  Rahul Williams  ,  olivia@gmail.com  ,99999999999999,47.0,m,Chennai,TN,consumer,15-May-2021
CUST0276,charlie moore,bob.taylor@Yahoo.Com,919956808156,-5.0,Female,Delhi,DL,CORPORATE,17/05/2021
CUST0277,ALICE SHAH,MIA@YAHOO.COM,7955522471,22.0,Male,Jaipur,RJ,Consumer,19/05/2021
CUST0278,Sneha Thompson,  zoe@outlook.com  ,08302476546,32.0,male,Delhi,DL,CORPORATE,2021-05-21
CUST0279,steve white,vharris@Yahoo.Com,+91-95238-61817,30.0,Female,Hyderabad,TS,Corporate,2021-05-23
CUST0280,KAREN GARCIA,rachel.taylor@hotmail.com,,200.0,female,Chennai,TN,Corporate,2021-05-24
CUST0281,ALICE WHITE,eve74@Yahoo.Com,09989516564,200.0,Female,Surat,GJ,home office,2021-05-26
CUST0136,  Diana Brown  ,rachel.thompson@Yahoo.Com,7382372922,200.0,male,London,LDN,consumer,28-May-2021
CUST0283,amit harris,wendy.garcia@outlook.com,+91-97714-35478,59.0,FEMALE,London,LDN,home office,2021-05-30
CUST0284,rachel shah,,,22.0,Female,Kolkata,WB,Home Office,01/06/2021
CUST0190,  Quinn Thompson  ,vmoore@gmail.com,+91-85433-52165,31.0,male,Kolkata,WB,Corporate,03-Jun-2021
CUST0286,  Yara Davis  ,blee@GMAIL.COM,+91-62958-58216,54.0,f,Kolkata,WB,Home Office,06-04-2021
CUST0287,  Wendy Davis  ,HENRY@OUTLOOK.COM,,,female,Delhi,DL,consumer,06/06/2021
CUST0288,  Nick Miller  ,QUINN@OUTLOOK.COM,09763281908,200.0,Female,Chennai,TN,Consumer,06-08-2021
CUST0289,Steve  Garcia,leo.white@hotmail.com,N/A,56.0,Female,London,LDN,consumer,2021-06-10
CUST0290,charlie shah,  quinn@yahoo.com  ,919301637382,,Male,Sydney,NSW,Consumer,2021-06-12
CUST0291,KAREN WILLIAMS,charlie92@hotmail.com,6263369074,48.0,Male,London,LDN,Home Office,14-Jun-2021
CUST0292,EVE BROWN,gsmith@Yahoo.Com,6299648970,68.0,FEMALE,Hyderabad,TS,consumer,15-Jun-2021
CUST0293,  Tina Jackson  ,priya97@Yahoo.Com,+91-83890-46078,57.0,f,Ahmedabad,GJ,Consumer,17/06/2021
CUST0294,  Frank Smith  ,  wendy@GMAIL.COM  ,9880725278,18.0,Female,Chennai,TN,Corporate,06-19-2021
CUST0295,Zoe  Garcia,uma.jackson@GMAIL.COM,+91-71968-48277,200.0,male,Bangalore,KA,home office,21-Jun-2021
CUST0296,  Henry Taylor  ,priya13@Yahoo.Com,+91-66299-77010,,f,Toronto,ON,home office,23-Jun-2021
CUST0297,Iris  Thomas,henry42@outlook.com,918551232519,200.0,Other,Chennai,TN,Home Office,06-25-2021
CUST0298,Rachel  Wilson,yara50@hotmail.com,09498784578,200.0,F,Pune,MH,consumer,06-26-2021
CUST0299,  Priya Davis  ,mwhite@hotmail.com,6454601784,-5.0,Other,New York,NY,consumer,2021-06-28
CUST0300,Nick  Wilson,quinn.lee@Yahoo.Com,917160170716,40.0,FEMALE,Hyderabad,TS,CORPORATE,2021-06-30
CUST0301,Uma  Shah,,N/A,51.0,Other,London,LDN,Corporate,02-Jul-2021
CUST0302,VICTOR HARRIS,priya.davis@gmail.com,+91-92949-95530,,Female,Surat,GJ,home office,2021-07-04
CUST0303,  Quinn Shah  ,  alice@hotmail.com  ,08977516280,-5.0,f,Hyderabad,TS,Corporate,06-Jul-2021
CUST0304,Rahul Brown,mshah@GMAIL.COM,99999999999999,,Female,London,LDN,consumer,07-Jul-2021
CUST0305,Rachel  Shah,xbrown@Yahoo.Com,99999999999999,68.0,Male,Mumbai,MH,CORPORATE,07-09-2021
CUST0306,  Peter Jones  ,priya29@yahoo.com,,59.0,male,Delhi,DL,CORPORATE,11-Jul-2021
CUST0307,Uma  Thompson,,06313867761,-5.0,female,Bangalore,KA,consumer,13-Jul-2021
CUST0308,Victor  Patel,,,,Female,Jaipur,RJ,home office,15-Jul-2021
CUST0309,NICK HARRIS,UMA@OUTLOOK.COM,07607692567,200.0,male,London,LDN,home office,2021-07-16
CUST0310,Sneha Williams,henry98@yahoo.com,+91-84468-86458,42.0,Female,Surat,GJ,Corporate,2021-07-18
CUST0311,VICTOR TAYLOR,TINA@GMAIL.COM,N/A,-5.0,Female,Ahmedabad,GJ,Corporate,20/07/2021
CUST0312,bob davis,twhite@GMAIL.COM,06371992483,41.0,Male,London,LDN,CORPORATE,07-22-2021
CUST0313,Iris Lee,arjun.williams@GMAIL.COM,918313377873,55.0,M,Hyderabad,TS,CORPORATE,24/07/2021
CUST0314,ALICE WALKER,UMA@GMAIL.COM,+91-68158-58075,41.0,Other,Sydney,NSW,Home Office,26-Jul-2021
CUST0315,Amit Williams,zthompson@yahoo.com,,,female,London,LDN,consumer,27-Jul-2021
CUST0316,alice patel,,9448443704,-5.0,female,Chennai,TN,Consumer,29/07/2021
CUST0317,Alice  Taylor,  iris@Yahoo.Com  ,917952970198,63.0,Male,Bangalore,KA,consumer,07-31-2021
CUST0318,  Leo Thomas  ,mia.williams@GMAIL.COM,99999999999999,200.0,Female,Pune,MH,CORPORATE,02-Aug-2021
CUST0319,ARJUN THOMAS,  arjun@yahoo.com  ,7109588354,-5.0,M,New York,NY,Consumer,04-Aug-2021
CUST0320,Pooja Patel,YARA@GMAIL.COM,N/A,-5.0,FEMALE,Delhi,DL,consumer,2021-08-06
CUST0321,Zoe Patel,,99999999999999,,Other,Bangalore,KA,Consumer,07-Aug-2021
CUST0322,frank thompson,tina.smith@outlook.com,+91-63670-63493,66.0,m,Bangalore,KA,CORPORATE,09-Aug-2021
CUST0323,eve jackson,zoe.miller@GMAIL.COM,,200.0,female,Pune,MH,Consumer,11-Aug-2021
CUST0324,BOB DAVIS,alice.jackson@hotmail.com,,,F,Ahmedabad,GJ,home office,13/08/2021
CUST0325,rahul davis,  tina@gmail.com  ,916164183056,-5.0,female,Bangalore,KA,Corporate,2021-08-15
CUST0326,  Henry Wilson  ,steve53@hotmail.com,N/A,,F,Mumbai,MH,home office,17-Aug-2021
CUST0327,WENDY BROWN,,06235106204,63.0,f,New York,NY,Consumer,08-18-2021
CUST0328,Yara  Moore,  priya@hotmail.com  ,N/A,,male,Ahmedabad,GJ,Home Office,20-Aug-2021
CUST0329,  Wendy Williams  ,,08964926282,19.0,F,Kolkata,WB,Home Office,22-Aug-2021
CUST0330,YARA BROWN,,,38.0,MALE,Pune,MH,consumer,08-24-2021
CUST0331,LEO WILLIAMS,RAHUL@GMAIL.COM,,200.0,Other,Mumbai,MH,Home Office,08-26-2021
CUST0332,ALICE TAYLOR,,7369183038,-5.0,f,Bangalore,KA,consumer,08-28-2021
CUST0333,Henry Lee,nick.davis@gmail.com,09858733870,60.0,Male,Hyderabad,TS,home office,2021-08-29
CUST0334,SNEHA MILLER,,,200.0,F,Delhi,DL,Home Office,2021-08-31
CUST0335,Xander Brown,  karen@outlook.com  ,N/A,27.0,male,Bangalore,KA,Home Office,2021-09-02
CUST0336,MIA LEE,fdavis@yahoo.com,917683708118,20.0,m,New York,NY,CORPORATE,04/09/2021
CUST0337,  Rahul Anderson  ,,08886411102,200.0,Male,Toronto,ON,CORPORATE,09-06-2021
CUST0338,Alice Jones,  victor@gmail.com  ,N/A,,Female,Sydney,NSW,Home Office,09-07-2021
CUST0339,  Olivia Taylor  ,frank31@gmail.com,N/A,200.0,male,Mumbai,MH,Home Office,2021-09-09
CUST0340,bob thomas,peter.williams@gmail.com,917582522615,-5.0,female,Surat,GJ,consumer,09-11-2021
CUST0341,Rachel Lee,,918681544961,200.0,MALE,Pune,MH,CORPORATE,13-Sep-2021
CUST0342,Wendy Smith,olivia.johnson@yahoo.com,99999999999999,47.0,male,Ahmedabad,GJ,consumer,2021-09-15
CUST0343,Mia  Moore,MIA@OUTLOOK.COM,+91-98877-59003,64.0,m,Surat,GJ,consumer,17-Sep-2021
CUST0344,Frank Johnson,JACK@GMAIL.COM,99999999999999,38.0,f,Mumbai,MH,home office,09-18-2021
CUST0084,  Tina Lee  ,BOB@YAHOO.COM,N/A,67.0,female,Ahmedabad,GJ,CORPORATE,09-20-2021
CUST0346,Olivia  Thompson,,,-5.0,Female,Sydney,NSW,home office,22-Sep-2021
CUST0347,OLIVIA MILLER,peter39@yahoo.com,N/A,33.0,Female,Chennai,TN,CORPORATE,09-24-2021
CUST0348,Pooja Thomas,  amit@GMAIL.COM  ,N/A,,female,Ahmedabad,GJ,home office,2021-09-26
CUST0326,XANDER JACKSON,EVE@HOTMAIL.COM,N/A,26.0,male,Delhi,DL,CORPORATE,28/09/2021
CUST0350,charlie taylor,,917758245879,63.0,FEMALE,Mumbai,MH,CORPORATE,29/09/2021
CUST0351,RACHEL ANDERSON,  arjun@outlook.com  ,,200.0,female,Sydney,NSW,home office,01/10/2021
CUST0352,Pooja Shah,,8218609961,44.0,male,Mumbai,MH,CORPORATE,10-03-2021
CUST0353,NICK JONES,,99999999999999,29.0,M,Surat,GJ,Corporate,2021-10-05
CUST0354,Alice Martin,pjackson@outlook.com,99999999999999,46.0,Other,New York,NY,consumer,2021-10-07
CUST0355,Mia Shah,ZOE@YAHOO.COM,6316980704,200.0,f,Hyderabad,TS,Home Office,10-09-2021
CUST0356,Zoe  Walker,pharris@yahoo.com,9305746804,,MALE,Sydney,NSW,Consumer,2021-10-10
CUST0357,  Henry Lee  ,JACK@OUTLOOK.COM,,,f,Chennai,TN,home office,10-12-2021
CUST0358,RACHEL DAVIS,ALICE@OUTLOOK.COM,09806437569,-5.0,M,Jaipur,RJ,consumer,14/10/2021
CUST0359,POOJA BROWN,gjones@outlook.com,918152705290,52.0,m,Jaipur,RJ,Home Office,2021-10-16
CUST0360,  Karen Thomas  ,priya.miller@hotmail.com,,,Other,Bangalore,KA,CORPORATE,10-18-2021
CUST0361,MIA SMITH,OLIVIA@HOTMAIL.COM,+91-61140-51099,68.0,MALE,Toronto,ON,CORPORATE,2021-10-20
CUST0362,Leo  Thompson,  leo@gmail.com  ,9993436624,200.0,female,Bangalore,KA,CORPORATE,21-Oct-2021
CUST0363,eve white,sneha.shah@GMAIL.COM,,68.0,M,Toronto,ON,home office,23-Oct-2021
CUST0364,  Iris Taylor  ,DIANA@YAHOO.COM,N/A,50.0,MALE,Delhi,DL,Consumer,25-Oct-2021
CUST0365,  Eve Jones  ,  peter@GMAIL.COM  ,919982644252,47.0,FEMALE,Delhi,DL,Home Office,10-27-2021
CUST0366,iris moore,henry.miller@hotmail.com,N/A,,female,Hyderabad,TS,home office,2021-10-29
CUST0367,  Quinn Davis  ,sneha.miller@yahoo.com,8668031793,29.0,m,Toronto,ON,Home Office,30-Oct-2021
CUST0368,Olivia Harris,IRIS@YAHOO.COM,916995990847,38.0,Male,London,LDN,Home Office,2021-11-01
CUST0369,rachel shah,SNEHA@OUTLOOK.COM,N/A,200.0,Other,Pune,MH,Home Office,11-03-2021
CUST0370,Mia White,  uma@hotmail.com  ,,20.0,Other,Ahmedabad,GJ,CORPORATE,05-Nov-2021
CUST0371,BOB JONES,rthompson@Yahoo.Com,07670866707,40.0,MALE,Ahmedabad,GJ,CORPORATE,07-Nov-2021
CUST0372,Quinn Walker,  priya@hotmail.com  ,N/A,39.0,MALE,London,LDN,Corporate,11-09-2021
CUST0373,Sneha Moore,  rahul@gmail.com  ,,29.0,male,Pune,MH,Home Office,2021-11-10
CUST0374,Alice  Jones,ktaylor@yahoo.com,,200.0,Female,Jaipur,RJ,Home Office,12-Nov-2021
CUST0375,PRIYA SHAH,amit73@gmail.com,9901127771,-5.0,Male,Hyderabad,TS,Corporate,2021-11-14
CUST0376,Diana  Johnson,RAHUL@GMAIL.COM,08824230874,200.0,Female,New York,NY,CORPORATE,16/11/2021
CUST0377,UMA WALKER,  quinn@GMAIL.COM  ,+91-92117-79101,,F,Ahmedabad,GJ,Corporate,11-18-2021
CUST0378,Priya Taylor,pmoore@yahoo.com,07690520920,33.0,FEMALE,Hyderabad,TS,Home Office,20-Nov-2021
CUST0379,  Arjun Moore  ,rachel73@outlook.com,+91-88060-19487,56.0,Male,Pune,MH,Home Office,11-21-2021
CUST0380,  Rachel Martin  ,,919478305093,43.0,f,Ahmedabad,GJ,Corporate,23/11/2021
CUST0381,  Henry Brown  ,  peter@hotmail.com  ,08499130788,200.0,M,Mumbai,MH,Home Office,11-25-2021
CUST0382,Sneha  Wilson,  rachel@Yahoo.Com  ,,45.0,Female,Sydney,NSW,CORPORATE,11-27-2021
CUST0383,pooja lee,rahul46@Yahoo.Com,+91-87532-78884,54.0,Other,Pune,MH,home office,29-Nov-2021
CUST0384,Xander  Harris,  eve@Yahoo.Com  ,99999999999999,28.0,F,Hyderabad,TS,consumer,01/12/2021
CUST0385,Charlie  Patel,steve.garcia@GMAIL.COM,08486556226,62.0,Male,London,LDN,Home Office,02-Dec-2021
CUST0386,olivia miller,,9526372748,66.0,Other,Pune,MH,Home Office,2021-12-04
CUST0387,DIANA HARRIS,rachel53@gmail.com,N/A,60.0,Female,Jaipur,RJ,CORPORATE,06/12/2021
CUST0388,  Rachel Moore  ,,+91-66557-78818,37.0,FEMALE,Toronto,ON,consumer,12-08-2021
CUST0389,ARJUN THOMAS,UMA@GMAIL.COM,918107053228,-5.0,f,New York,NY,home office,12-10-2021
CUST0195,rahul johnson,FRANK@HOTMAIL.COM,99999999999999,,FEMALE,Sydney,NSW,home office,2021-12-12
CUST0391,Uma Taylor,  iris@Yahoo.Com  ,99999999999999,29.0,Other,Sydney,NSW,Corporate,12-13-2021
CUST0392,Alice  Jones,jack.shah@outlook.com,N/A,23.0,f,Sydney,NSW,CORPORATE,15-Dec-2021
CUST0393,  Zoe Miller  ,olivia.thompson@GMAIL.COM,7201240032,,Other,Surat,GJ,Corporate,17/12/2021
CUST0394,MIA DAVIS,ysmith@GMAIL.COM,+91-94818-82460,200.0,Female,Ahmedabad,GJ,home office,2021-12-19
CUST0395,VICTOR JOHNSON,JACK@HOTMAIL.COM,917384528891,-5.0,f,Delhi,DL,Home Office,2021-12-21
CUST0396,  Frank Garcia  ,nick.shah@outlook.com,917350175561,-5.0,MALE,Hyderabad,TS,Corporate,12-22-2021
CUST0397,Bob  Harris,eve20@GMAIL.COM,N/A,,FEMALE,New York,NY,home office,12-24-2021
CUST0398,Olivia Thomas,amiller@GMAIL.COM,+91-97110-28819,-5.0,F,Jaipur,RJ,home office,2021-12-26
CUST0399,PRIYA MOORE,arjun.anderson@hotmail.com,916876938677,47.0,FEMALE,London,LDN,Home Office,28-Dec-2021
CUST0400,  Eve Shah  ,VICTOR@OUTLOOK.COM,09285652633,26.0,F,New York,NY,home office,30-Dec-2021
CUST0401,PETER GARCIA,sdavis@Yahoo.Com,,38.0,FEMALE,Mumbai,MH,CORPORATE,01/01/2022
CUST0402,Mia  Smith,,,-5.0,F,Bangalore,KA,CORPORATE,01-02-2022
CUST0403,Karen  Thompson,  diana@gmail.com  ,99999999999999,56.0,MALE,Kolkata,WB,Home Office,2022-01-04
CUST0404,Victor Thomas,nick.thomas@GMAIL.COM,916927749187,,F,Sydney,NSW,Corporate,01-06-2022
CUST0405,  Tina Taylor  ,arjun90@gmail.com,08977399222,200.0,FEMALE,Chennai,TN,consumer,01-08-2022
CUST0406,  Eve Jackson  ,,99999999999999,33.0,m,New York,NY,CORPORATE,10-Jan-2022
CUST0407,grace shah,BOB@GMAIL.COM,,41.0,female,Bangalore,KA,CORPORATE,01-12-2022
CUST0408,  Bob Harris  ,,99999999999999,-5.0,female,Pune,MH,Corporate,13/01/2022
CUST0409,  Amit Anderson  ,amit.lee@outlook.com,919158119446,59.0,f,Ahmedabad,GJ,Consumer,15-Jan-2022
CUST0410,PRIYA THOMAS,ALICE@YAHOO.COM,N/A,30.0,male,Mumbai,MH,home office,17-Jan-2022
CUST0411,Bob Thomas,wendy5@Yahoo.Com,N/A,23.0,Male,Chennai,TN,home office,01-19-2022
CUST0412,victor williams,TINA@GMAIL.COM,7264494545,-5.0,FEMALE,Surat,GJ,Home Office,21-Jan-2022
CUST0413,  Quinn Martin  ,yara.jones@Yahoo.Com,99999999999999,-5.0,M,London,LDN,home office,23/01/2022
CUST0414,PETER MOORE,arjun73@yahoo.com,06338462628,61.0,F,London,LDN,Corporate,2022-01-24
CUST0415,grace moore,OLIVIA@OUTLOOK.COM,08944356532,44.0,F,Kolkata,WB,Corporate,26/01/2022
CUST0416,Amit Miller,,917241936908,43.0,FEMALE,Pune,MH,CORPORATE,28-Jan-2022
CUST0417,Peter Thompson,olivia.jones@Yahoo.Com,N/A,23.0,M,Chennai,TN,home office,30/01/2022
CUST0418,Victor Thomas,rachel.martin@Yahoo.Com,06688574163,,F,London,LDN,Home Office,01-Feb-2022
CUST0419,diana brown,priya.brown@outlook.com,08191352864,43.0,F,Delhi,DL,Corporate,02-03-2022
CUST0420,Victor  Jones,POOJA@GMAIL.COM,,200.0,F,Chennai,TN,home office,04-Feb-2022
CUST0421,peter taylor,bob.walker@outlook.com,+91-79182-26618,-5.0,male,Kolkata,WB,consumer,2022-02-06
CUST0422,Eve Lee,  yara@hotmail.com  ,+91-97005-39700,,male,New York,NY,Home Office,08/02/2022
CUST0423,RAHUL JOHNSON,  victor@hotmail.com  ,,43.0,M,Delhi,DL,Corporate,02-10-2022
CUST0424,grace moore,ZOE@YAHOO.COM,N/A,,M,Hyderabad,TS,consumer,12-Feb-2022
CUST0425,RAHUL WHITE,KAREN@OUTLOOK.COM,7360183853,-5.0,Male,New York,NY,consumer,13/02/2022
CUST0426,Henry  Patel,sneha.moore@yahoo.com,08934052476,-5.0,male,New York,NY,home office,15/02/2022
CUST0427,Frank Garcia,  iris@hotmail.com  ,N/A,52.0,FEMALE,Jaipur,RJ,Home Office,17/02/2022
CUST0428,Diana Lee,  bob@yahoo.com  ,,-5.0,M,Ahmedabad,GJ,CORPORATE,02-19-2022
CUST0429,CHARLIE JONES,zoe.taylor@hotmail.com,919554773258,,Other,Jaipur,RJ,consumer,21-Feb-2022
CUST0326,Yara  White,bsmith@hotmail.com,918304536802,18.0,male,Bangalore,KA,CORPORATE,23-Feb-2022
CUST0431,Uma Harris,frank.wilson@gmail.com,,55.0,M,Hyderabad,TS,Home Office,02-24-2022
CUST0432,eve moore,PRIYA@OUTLOOK.COM,916926438998,,FEMALE,New York,NY,Corporate,2022-02-26
CUST0296,IRIS JONES,iris.thompson@GMAIL.COM,N/A,-5.0,Male,Pune,MH,Home Office,28/02/2022
CUST0434,Diana  Miller,SNEHA@GMAIL.COM,+91-97691-36744,-5.0,M,Pune,MH,CORPORATE,02-Mar-2022
CUST0435,RAHUL MILLER,lwilliams@GMAIL.COM,99999999999999,200.0,Other,Kolkata,WB,Consumer,03-04-2022
CUST0436,Diana Miller,  diana@gmail.com  ,,-5.0,male,Surat,GJ,Home Office,03-06-2022
CUST0437,TINA PATEL,QUINN@GMAIL.COM,99999999999999,39.0,male,Kolkata,WB,Consumer,07/03/2022
CUST0438,priya smith,yara67@GMAIL.COM,,29.0,f,Hyderabad,TS,consumer,03-09-2022
CUST0439,Eve Anderson,uma22@outlook.com,N/A,-5.0,male,Hyderabad,TS,CORPORATE,11/03/2022
CUST0440,Grace  Lee,  nick@hotmail.com  ,99999999999999,38.0,female,Chennai,TN,consumer,13-Mar-2022
CUST0441,Diana  Brown,  sneha@gmail.com  ,918114746008,,Female,Mumbai,MH,Consumer,15/03/2022
CUST0442,Diana Shah,  uma@outlook.com  ,06427618008,-5.0,Male,Surat,GJ,Consumer,2022-03-17
CUST0443,Steve  Jones,victor33@hotmail.com,919124425601,200.0,M,Jaipur,RJ,Corporate,18/03/2022
CUST0444,  Yara Thomas  ,YARA@OUTLOOK.COM,N/A,26.0,F,London,LDN,Home Office,20/03/2022
CUST0445,Zoe Jackson,rachel14@outlook.com,N/A,45.0,male,Pune,MH,consumer,2022-03-22
CUST0446,Grace Shah,amoore@gmail.com,08689269569,200.0,MALE,Sydney,NSW,consumer,24/03/2022
CUST0447,arjun garcia,  quinn@outlook.com  ,,200.0,FEMALE,Surat,GJ,CORPORATE,03-26-2022
CUST0448,Olivia Johnson,FRANK@OUTLOOK.COM,N/A,54.0,female,Delhi,DL,CORPORATE,28-Mar-2022
CUST0449,alice brown,AMIT@HOTMAIL.COM,+91-63742-94163,41.0,Male,Kolkata,WB,Home Office,29-Mar-2022
CUST0450,Sneha Anderson,bob41@outlook.com,+91-64049-57218,56.0,F,Toronto,ON,CORPORATE,31-Mar-2022
CUST0451,yara harris,,08156999852,42.0,M,Ahmedabad,GJ,CORPORATE,02-Apr-2022
CUST0452,sneha garcia,wendy74@outlook.com,06171508836,65.0,male,Surat,GJ,consumer,2022-04-04
CUST0453,  Priya Johnson  ,  olivia@outlook.com  ,99999999999999,43.0,MALE,Toronto,ON,Corporate,06/04/2022
CUST0454,Grace  Brown,eve73@gmail.com,8215847550,,m,Toronto,ON,Home Office,08/04/2022
CUST0455,VICTOR MARTIN,,08797299908,65.0,MALE,Pune,MH,Consumer,04-09-2022
CUST0456,bob patel,  bob@gmail.com  ,N/A,54.0,female,Hyderabad,TS,consumer,11/04/2022
CUST0457,  Sneha Taylor  ,,06438718269,200.0,female,Delhi,DL,home office,2022-04-13
CUST0458,victor lee,  mia@outlook.com  ,+91-63001-64147,68.0,F,Mumbai,MH,consumer,04-15-2022
CUST0459,MIA JACKSON,bob39@Yahoo.Com,,54.0,f,Ahmedabad,GJ,CORPORATE,04-17-2022
CUST0187,Grace Jones,,+91-61426-83817,,F,New York,NY,Consumer,18/04/2022
CUST0461,grace patel,  peter@outlook.com  ,08458167668,29.0,M,Bangalore,KA,consumer,2022-04-20
CUST0462,  Alice Thomas  ,  iris@outlook.com  ,+91-98992-83454,200.0,M,Ahmedabad,GJ,consumer,22-Apr-2022
CUST0463,Eve  Davis,  amit@GMAIL.COM  ,,61.0,male,New York,NY,consumer,2022-04-24
CUST0464,Mia Johnson,,,18.0,F,Bangalore,KA,Home Office,2022-04-26
CUST0465,Iris  Brown,nick.thompson@GMAIL.COM,N/A,,Other,Jaipur,RJ,Consumer,2022-04-28
CUST0466,QUINN DAVIS,,8971763327,-5.0,Male,Hyderabad,TS,Corporate,04-29-2022
CUST0467,Wendy Thomas,QUINN@YAHOO.COM,99999999999999,58.0,FEMALE,Surat,GJ,Corporate,05-01-2022
CUST0468,Arjun  Harris,,916695861587,24.0,Female,Jaipur,RJ,Consumer,2022-05-03
CUST0469,  Amit Moore  ,kpatel@outlook.com,917262895422,63.0,Female,New York,NY,Home Office,05-May-2022
CUST0470,  Rahul Walker  ,henry.jackson@gmail.com,+91-98053-75110,,FEMALE,Bangalore,KA,Consumer,05-07-2022
CUST0471,Leo  Garcia,,06883713061,200.0,F,Hyderabad,TS,Consumer,2022-05-09
CUST0472,Peter Patel,,+91-75481-08259,56.0,f,Ahmedabad,GJ,Consumer,10-May-2022
CUST0473,iris thomas,glee@yahoo.com,917557913296,200.0,MALE,Hyderabad,TS,Home Office,12/05/2022
CUST0474,CHARLIE SHAH,,N/A,39.0,male,Delhi,DL,Consumer,14/05/2022
CUST0475,DIANA SHAH,tina65@Yahoo.Com,,70.0,female,Toronto,ON,CORPORATE,2022-05-16
CUST0476,  Iris Williams  ,yara.anderson@gmail.com,N/A,65.0,m,Hyderabad,TS,CORPORATE,2022-05-18
CUST0477,Tina White,zoe.moore@outlook.com,917248294102,,F,Mumbai,MH,Home Office,05-20-2022
CUST0478,Priya Patel,mjones@hotmail.com,99999999999999,42.0,female,Ahmedabad,GJ,Corporate,21-May-2022
CUST0479,WENDY THOMAS,  eve@yahoo.com  ,N/A,,M,Mumbai,MH,Consumer,2022-05-23
CUST0480,TINA WILSON,  peter@outlook.com  ,7440908961,49.0,F,Chennai,TN,home office,25/05/2022
CUST0481,JACK PATEL,gwhite@hotmail.com,916297713683,51.0,Male,Hyderabad,TS,home office,2022-05-27
